Zip Code,Municipality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Terrace,Terrace Area,Garden,Garden Area,Surface of the land,Number of facades,Swimming pool,State of the building,price_per_m2,Region,building_state_encoded
1000,Brussels,Apartment,Apartment,365000.0,for sale,2.0,,0.0,1.0,1.0,,0.0,0.0,,2.0,0.0,,,Brussels,
3070,Kortenberg,Apartment,Apartment,349000.0,for sale,2.0,79.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,Normal,4417.721518987341,Flanders,5.0
4140,Sprimont,House,Residence,175000.0,for sale,2.0,75.0,0.0,0.0,0.0,0.0,1.0,,46.0,3.0,0.0,Normal,2333.3333333333335,Wallonia,5.0
1325,Chaumont Gistoux,House,Villa,783045.0,for sale,3.0,335.0,0.0,0.0,0.0,0.0,1.0,,4500.0,4.0,0.0,New,2337.4477611940297,Wallonia,9.0
8890,Moorslede,House,Residence,389000.0,for sale,4.0,220.0,0.0,0.0,1.0,29.0,1.0,,411.0,2.0,0.0,,1768.1818181818182,Flanders,
4602,Cheratte,House,Residence,335000.0,for sale,3.0,170.0,0.0,0.0,1.0,,1.0,,2825.0,4.0,0.0,Normal,1970.5882352941176,Wallonia,5.0
3740,Beverst,House,Residence,415000.0,for sale,3.0,141.0,0.0,0.0,1.0,28.0,1.0,,445.0,3.0,1.0,,2943.2624113475176,Flanders,
8750,Wingene,Apartment,Penthouse,495000.0,for sale,2.0,152.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,Excellent,3256.5789473684213,Flanders,8.0
1030,Schaarbeek,Apartment,Apartment,399000.0,for sale,1.0,70.0,0.0,0.0,1.0,40.0,1.0,66.0,,2.0,0.0,Normal,5700.0,Brussels,5.0
1000,Brussels,Apartment,Apartment,620000.0,for sale,2.0,113.0,1.0,0.0,1.0,2.0,0.0,0.0,,2.0,0.0,Fully renovated,5486.725663716814,Brussels,7.0
1040,Etterbeek,House,Residence,750000.0,for sale,4.0,235.0,0.0,0.0,1.0,8.0,1.0,,140.0,,0.0,Normal,3191.4893617021276,Brussels,5.0
1410,Waterloo,House,Residence,990000.0,for sale,5.0,400.0,1.0,0.0,1.0,7.0,1.0,1200.0,1799.0,4.0,0.0,To renovate,2475.0,Wallonia,3.0
3582,Koersel,Apartment,Apartment,298000.0,for sale,1.0,73.0,0.0,0.0,1.0,14.0,0.0,0.0,,3.0,0.0,New,4082.1917808219177,Flanders,9.0
4101,Jemeppe,House,Residence,395000.0,for sale,6.0,230.0,0.0,0.0,1.0,50.0,1.0,270.0,420.0,3.0,0.0,Excellent,1717.391304347826,Wallonia,8.0
4000,Liege,House,Residence,289000.0,for sale,2.0,134.0,0.0,0.0,0.0,0.0,1.0,80.0,205.0,3.0,0.0,Normal,2156.716417910448,Wallonia,5.0
9160,Lokeren,Apartment,Apartment,240566.0,for sale,1.0,76.0,1.0,0.0,1.0,,1.0,,,,0.0,,3165.342105263158,Flanders,
5150,Franiere,Apartment,Apartment,159000.0,for sale,2.0,108.0,0.0,0.0,1.0,,1.0,,,2.0,0.0,,1472.2222222222222,Wallonia,
5670,Dourbes,House,Residence,250000.0,for sale,5.0,192.0,0.0,0.0,0.0,0.0,1.0,,677.0,3.0,0.0,,1302.0833333333333,Wallonia,
3920,Lommel,House,Residence,425000.0,for sale,4.0,270.0,0.0,0.0,1.0,,1.0,,267.0,2.0,0.0,Normal,1574.0740740740741,Flanders,5.0
9506,Idegem,House,Residence,649000.0,for sale,5.0,400.0,0.0,0.0,1.0,30.0,1.0,1500.0,2618.0,4.0,0.0,Excellent,1622.5,Flanders,8.0
2960,Sint Job In  T Goor,House,Residence,539000.0,for sale,4.0,178.0,0.0,0.0,1.0,,1.0,,582.0,4.0,0.0,To be renovated,3028.0898876404494,Flanders,4.0
4219,Wasseiges,House,Residence,475000.0,for sale,3.0,190.0,0.0,0.0,1.0,20.0,1.0,,1120.0,4.0,0.0,,2500.0,Wallonia,
1080,Sint Jans Molenbeek,Apartment,Apartment,120000.0,in public sale,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,Brussels,
4250,Geer,House,Residence,405000.0,for sale,4.0,184.0,1.0,0.0,1.0,18.0,1.0,754.0,970.0,2.0,0.0,Fully renovated,2201.086956521739,Wallonia,7.0
1050,Elsene,House,Residence,675000.0,in public sale,3.0,,0.0,0.0,1.0,,1.0,,125.0,2.0,0.0,,,Brussels,
8800,Roeselare,House,Residence,149000.0,for sale,3.0,128.0,0.0,0.0,1.0,,0.0,0.0,97.0,2.0,0.0,,1164.0625,Flanders,
6001,Marcinelle,House,Residence,169000.0,for sale,3.0,107.0,0.0,0.0,1.0,,1.0,,254.0,2.0,0.0,,1579.4392523364486,Wallonia,
3650,Dilsen Stokkem,House,Residence,415489.0,for sale,3.0,188.0,0.0,0.0,1.0,,1.0,70.0,,,0.0,,2210.0478723404253,Flanders,
6880,Bertrix,House,Residence,185000.0,for sale,3.0,107.0,0.0,0.0,0.0,0.0,1.0,486.0,486.0,3.0,0.0,Normal,1728.9719626168223,Wallonia,5.0
4877,Olne,House,Cottage,425000.0,for sale,3.0,150.0,0.0,0.0,1.0,49.0,1.0,,6386.0,4.0,0.0,Normal,2833.3333333333335,Wallonia,5.0
8620,Nieuwpoort,Apartment,Apartment,435000.0,for sale,2.0,101.0,0.0,0.0,1.0,10.0,1.0,,,,0.0,New,4306.930693069307,Flanders,9.0
8800,Roeselare,House,Residence,339000.0,for sale,3.0,175.0,0.0,0.0,1.0,,1.0,,192.0,,0.0,Excellent,1937.142857142857,Flanders,8.0
8480,Eernegem,Apartment,Apartment,245000.0,for sale,2.0,90.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,,2722.222222222222,Flanders,
3945,Ham,House,Residence,530000.0,for sale,3.0,189.0,0.0,0.0,1.0,18.0,1.0,,373.0,2.0,1.0,,2804.232804232804,Flanders,
7700,Mouscron,House,Residence,279000.0,for sale,3.0,184.0,1.0,0.0,1.0,15.0,1.0,20.0,108.0,2.0,0.0,Excellent,1516.304347826087,Wallonia,8.0
5600,Roly,House,Residence,1280000.0,for sale,9.0,340.0,0.0,0.0,1.0,,1.0,,52809.0,,0.0,,3764.705882352941,Wallonia,
6800,Libramont Chevigny,Apartment,Apartment,275000.0,for sale,2.0,80.0,0.0,0.0,1.0,14.0,1.0,335.0,,3.0,0.0,,3437.5,Wallonia,
3650,Dilsen Stokkem,Apartment,Apartment,326253.0,for sale,2.0,106.0,1.0,0.0,1.0,38.0,1.0,204.0,,,0.0,New,3077.8584905660377,Flanders,9.0
7370,Dour,House,Residence,230000.0,for sale,2.0,101.0,0.0,0.0,1.0,20.0,1.0,,151.0,3.0,0.0,Excellent,2277.227722772277,Wallonia,8.0
6500,Beaumont,House,Residence,300000.0,for sale,7.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,,,Wallonia,
2960,Sint Lenaarts,House,Residence,199000.0,for sale,2.0,112.0,0.0,0.0,1.0,,1.0,,281.0,3.0,0.0,To be renovated,1776.7857142857142,Flanders,4.0
1400,Nivelles,House,Mixed Building,425000.0,for sale,3.0,162.0,0.0,0.0,1.0,15.0,0.0,0.0,90.0,2.0,0.0,Excellent,2623.456790123457,Wallonia,8.0
7387,Onnezies,House,Residence,110000.0,for sale,3.0,82.0,0.0,0.0,0.0,0.0,1.0,,150.0,3.0,0.0,To be renovated,1341.4634146341464,Wallonia,4.0
4032,Chenee,House,Residence,249000.0,for sale,3.0,152.0,1.0,0.0,1.0,,1.0,,135.0,2.0,0.0,Excellent,1638.157894736842,Wallonia,8.0
8470,Gistel,House,Residence,395000.0,for sale,3.0,184.0,0.0,0.0,1.0,,1.0,,354.0,3.0,0.0,New,2146.7391304347825,Flanders,9.0
2920,Kalmthout,House,Residence,585000.0,for sale,3.0,193.0,0.0,0.0,1.0,,1.0,,830.0,4.0,0.0,To be renovated,3031.0880829015546,Flanders,4.0
1150,Sint Pieters Woluwe,Apartment,Apartment,910000.0,for sale,4.0,203.0,0.0,0.0,1.0,40.0,0.0,0.0,,3.0,0.0,Excellent,4482.758620689655,Brussels,8.0
8610,Handzame,House,Residence,549000.0,for sale,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,2.0,0.0,,,Flanders,
5550,Chairiere,House,Residence,100000.0,in public sale,3.0,,0.0,0.0,0.0,0.0,1.0,,,,0.0,,,Wallonia,
6210,Les Bons Villers,House,Residence,299900.0,for sale,3.0,152.0,1.0,0.0,1.0,20.0,1.0,150.0,251.0,2.0,0.0,Normal,1973.0263157894738,Wallonia,5.0
4000,Liege,House,Mixed Building,229000.0,for sale,4.0,140.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,Normal,1635.7142857142858,Wallonia,5.0
1050,Elsene,Apartment,Ground Floor,890000.0,for sale,3.0,185.0,0.0,0.0,0.0,0.0,1.0,60.0,,2.0,0.0,Excellent,4810.810810810811,Brussels,8.0
1180,Ukkel,Apartment,Apartment,1190000.0,for sale,5.0,320.0,0.0,0.0,1.0,20.0,0.0,0.0,,4.0,0.0,New,3718.75,Brussels,9.0
6953,Ambly,House,Residence,99000.0,for sale,2.0,70.0,0.0,0.0,0.0,0.0,1.0,55.0,55.0,3.0,0.0,To renovate,1414.2857142857142,Wallonia,3.0
9800,Deinze,Apartment,Apartment,416240.0,for sale,2.0,95.0,0.0,0.0,1.0,16.0,1.0,90.0,,2.0,0.0,New,4381.473684210527,Flanders,9.0
4900,Spa,House,Residence,495700.0,for sale,4.0,215.0,0.0,0.0,0.0,0.0,1.0,,807.0,4.0,0.0,New,2305.5813953488373,Wallonia,9.0
5081,Meux,House,Residence,325000.0,for sale,3.0,120.0,0.0,0.0,1.0,,1.0,100.0,307.0,4.0,0.0,To be renovated,2708.3333333333335,Wallonia,4.0
6462,Vaulx,House,Residence,247000.0,for sale,2.0,146.0,0.0,0.0,1.0,25.0,1.0,852.0,994.0,4.0,0.0,Excellent,1691.7808219178082,Wallonia,8.0
4020,Liege,Apartment,Apartment,15000.0,for sale,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,,2.0,0.0,Normal,,Wallonia,5.0
9700,Oudenaarde,Apartment,Apartment,395500.0,for sale,2.0,98.0,0.0,0.0,1.0,13.0,0.0,0.0,,3.0,0.0,New,4035.714285714286,Flanders,9.0
8870,Izegem,House,Residence,369000.0,for sale,3.0,159.0,1.0,0.0,1.0,40.0,1.0,2000.0,2396.0,4.0,1.0,To be renovated,2320.754716981132,Flanders,4.0
9400,Ninove,Apartment,Duplex,450000.0,for sale,3.0,197.0,0.0,0.0,1.0,33.0,0.0,0.0,,4.0,0.0,Excellent,2284.263959390863,Flanders,8.0
1020,Laken,House,Residence,850000.0,for sale,5.0,260.0,0.0,0.0,1.0,,1.0,225.0,400.0,2.0,0.0,Normal,3269.230769230769,Brussels,5.0
4102,Ougree,House,Residence,120000.0,for sale,2.0,,1.0,0.0,0.0,0.0,1.0,,,3.0,0.0,To be renovated,,Wallonia,4.0
3930,Hamont Achel,House,Residence,469000.0,for sale,4.0,224.0,0.0,0.0,1.0,,1.0,,844.0,4.0,0.0,Normal,2093.75,Flanders,5.0
1930,Zaventem,Apartment,Apartment,462500.0,for sale,3.0,118.0,0.0,0.0,1.0,15.0,0.0,0.0,,4.0,0.0,New,3919.491525423729,Flanders,9.0
9500,Geraardsbergen,House,Residence,199000.0,for sale,2.0,117.0,0.0,0.0,1.0,25.0,0.0,0.0,120.0,3.0,0.0,Normal,1700.854700854701,Flanders,5.0
1460,Ittre,House,Residence,395000.0,for sale,10.0,900.0,0.0,0.0,0.0,0.0,1.0,2000.0,3300.0,4.0,0.0,To be renovated,438.8888888888889,Wallonia,4.0
7090,Steenkerque,House,Residence,995000.0,for sale,4.0,320.0,0.0,0.0,1.0,,1.0,,1861.0,4.0,1.0,To renovate,3109.375,Wallonia,3.0
1180,Ukkel,Apartment,Studio,225000.0,for sale,1.0,44.0,0.0,0.0,1.0,3.0,0.0,0.0,,2.0,0.0,Fully renovated,5113.636363636364,Brussels,7.0
9000,Gent,House,Residence,1100000.0,for sale,4.0,492.0,0.0,0.0,1.0,16.0,0.0,0.0,190.0,2.0,0.0,To be renovated,2235.7723577235774,Flanders,4.0
4300,Waremme,House,Residence,418400.0,for sale,4.0,,0.0,0.0,0.0,0.0,1.0,,960.0,3.0,0.0,New,,Wallonia,9.0
9320,Erembodegem,House,Residence,325000.0,for sale,3.0,180.0,1.0,0.0,1.0,25.0,1.0,150.0,325.0,3.0,0.0,Normal,1805.5555555555557,Flanders,5.0
9170,Sint Gillis Waas,House,Villa,1350000.0,for sale,5.0,384.0,0.0,0.0,1.0,,1.0,,14262.0,4.0,0.0,Normal,3515.625,Flanders,5.0
6890,Libin,Apartment,Apartment,295000.0,for sale,3.0,159.0,1.0,0.0,1.0,20.0,1.0,512.0,,3.0,0.0,Excellent,1855.3459119496856,Wallonia,8.0
2300,Turnhout,Apartment,Apartment,202000.0,for sale,1.0,65.0,0.0,0.0,1.0,6.0,0.0,0.0,,3.0,0.0,New,3107.6923076923076,Flanders,9.0
3500,Hasselt,Apartment,Apartment,415000.0,for sale,3.0,145.0,0.0,0.0,1.0,14.0,0.0,0.0,,2.0,0.0,Excellent,2862.0689655172414,Flanders,8.0
1000,Brussels,Apartment,Duplex,525000.0,for sale,2.0,108.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,Excellent,4861.111111111111,Brussels,8.0
1070,Anderlecht,House,Residence,595000.0,for sale,4.0,,1.0,0.0,1.0,,1.0,,198.0,2.0,0.0,Excellent,,Brussels,8.0
8400,Oostende,Apartment,Apartment,247000.0,for sale,1.0,69.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,New,3579.710144927536,Flanders,9.0
8560,Wevelgem,Apartment,Apartment,239000.0,for sale,2.0,75.0,0.0,0.0,1.0,10.0,1.0,10.0,,2.0,0.0,New,3186.6666666666665,Flanders,9.0
3730,Hoeselt,House,Residence,239000.0,for sale,4.0,202.0,0.0,0.0,1.0,,1.0,,358.0,4.0,0.0,,1183.1683168316831,Flanders,
5670,Oignies En Thierache,House,Residence,70000.0,for sale,3.0,380.0,0.0,0.0,0.0,0.0,1.0,,410.0,3.0,0.0,To be renovated,184.21052631578948,Wallonia,4.0
3730,Hoeselt,House,Residence,375000.0,for sale,3.0,198.0,0.0,0.0,1.0,40.0,1.0,,646.0,2.0,0.0,,1893.939393939394,Flanders,
6000,Charleroi,House,Residence,598000.0,for sale,5.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2.0,0.0,,996.6666666666666,Wallonia,
1081,Koekelberg,Apartment,Apartment,135000.0,for sale,1.0,72.0,0.0,0.0,1.0,3.0,0.0,0.0,,2.0,0.0,To be renovated,1875.0,Brussels,4.0
6180,Courcelles,House,Mixed Building,449999.0,for sale,3.0,272.0,1.0,0.0,1.0,,1.0,,701.0,3.0,0.0,Normal,1654.4080882352941,Wallonia,5.0
2400,Mol,Apartment,Apartment,219901.0,for sale,1.0,68.0,0.0,0.0,1.0,6.0,0.0,0.0,,4.0,0.0,New,3233.8382352941176,Flanders,9.0
4420,Saint Nicolas,House,Residence,175000.0,in public sale,3.0,,0.0,0.0,1.0,,1.0,,,2.0,0.0,Excellent,,Wallonia,8.0
9700,Oudenaarde,House,Residence,269500.0,for sale,4.0,170.0,1.0,0.0,1.0,48.0,0.0,0.0,110.0,3.0,0.0,Normal,1585.2941176470588,Flanders,5.0
1860,Meise,Apartment,Ground Floor,355121.0,for sale,1.0,88.0,1.0,0.0,1.0,23.0,1.0,,,,0.0,,4035.465909090909,Flanders,
1730,Asse,House,Residence,285000.0,for sale,3.0,120.0,0.0,0.0,1.0,24.0,1.0,50.0,,3.0,0.0,Normal,2375.0,Flanders,5.0
6769,Meix Devant Virton,House,Residence,260000.0,for sale,4.0,225.0,0.0,0.0,1.0,18.0,0.0,0.0,170.0,2.0,0.0,Excellent,1155.5555555555557,Wallonia,8.0
8020,Ruddervoorde,House,Residence,368000.0,for sale,3.0,,0.0,0.0,1.0,,1.0,,228.0,3.0,0.0,New,,Flanders,9.0
1490,Court Saint Etienne,Apartment,Ground Floor,434400.0,for sale,3.0,137.0,0.0,0.0,1.0,13.0,1.0,60.0,,4.0,0.0,New,3170.802919708029,Wallonia,9.0
9000,Gent,House,Residence,349000.0,for sale,4.0,138.0,0.0,0.0,1.0,,1.0,40.0,116.0,2.0,0.0,Normal,2528.985507246377,Flanders,5.0
1367,Mont Saint Andre,House,Residence,325000.0,for sale,5.0,230.0,0.0,0.0,1.0,,1.0,,455.0,3.0,0.0,,1413.0434782608695,Wallonia,
1852,Beigem,House,Residence,450000.0,for sale,3.0,202.0,0.0,0.0,1.0,,1.0,,488.0,3.0,0.0,Normal,2227.7227722772277,Flanders,5.0
8531,Hulste,House,Residence,365000.0,for sale,4.0,181.0,1.0,0.0,1.0,14.0,1.0,32.0,429.0,4.0,0.0,Normal,2016.5745856353592,Flanders,5.0
9400,Ninove,House,Residence,350000.0,for sale,4.0,220.0,0.0,0.0,1.0,40.0,1.0,,534.0,4.0,0.0,Normal,1590.909090909091,Flanders,5.0
1410,Waterloo,House,Villa,675000.0,for sale,5.0,225.0,0.0,0.0,1.0,12.0,1.0,800.0,983.0,4.0,0.0,To renovate,3000.0,Wallonia,3.0
3650,Dilsen Stokkem,House,Residence,775000.0,for sale,3.0,197.0,0.0,0.0,1.0,,1.0,,460.0,4.0,0.0,,3934.0101522842638,Flanders,
9890,Gavere,Apartment,Duplex,447375.0,for sale,3.0,148.0,0.0,0.0,1.0,11.0,0.0,0.0,,4.0,0.0,New,3022.804054054054,Flanders,9.0
1000,Brussels,Apartment,Apartment,555000.0,for sale,2.0,102.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,Excellent,5441.176470588235,Brussels,8.0
6640,Vaux Sur Sure,Apartment,Apartment,280000.0,for sale,3.0,95.0,0.0,0.0,1.0,18.0,0.0,0.0,,4.0,0.0,Normal,2947.3684210526317,Wallonia,5.0
9032,Wondelgem,House,Residence,525000.0,for sale,3.0,200.0,0.0,0.0,1.0,,1.0,137.0,238.0,3.0,0.0,Excellent,2625.0,Flanders,8.0
1350,Orp Le Grand,House,Residence,437798.0,for sale,4.0,216.0,0.0,0.0,0.0,0.0,1.0,749.0,843.0,2.0,0.0,New,2026.8425925925926,Wallonia,9.0
1300,Wavre,Apartment,Apartment,275000.0,for sale,3.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,Normal,2864.5833333333335,Wallonia,5.0
9000,Gent,Apartment,Ground Floor,461300.0,for sale,2.0,114.0,0.0,0.0,1.0,11.0,1.0,,,,0.0,New,4046.4912280701756,Flanders,9.0
1370,Jodoigne,Apartment,Apartment,226000.0,for sale,1.0,75.0,0.0,0.0,1.0,8.0,1.0,,,,0.0,New,3013.3333333333335,Wallonia,9.0
3550,Heusden Zolder,House,Residence,549000.0,for sale,5.0,285.0,0.0,0.0,1.0,,1.0,,692.0,4.0,0.0,Excellent,1926.3157894736842,Flanders,8.0
1210,Sint Joost Ten Node,House,Residence,745000.0,for sale,3.0,138.0,0.0,0.0,1.0,12.0,1.0,20.0,,2.0,0.0,Fully renovated,5398.550724637681,Brussels,7.0
5660,Couvin,House,Residence,128000.0,for sale,2.0,100.0,0.0,0.0,0.0,0.0,1.0,120.0,180.0,3.0,0.0,,1280.0,Wallonia,
1370,Jodoigne,House,Residence,299000.0,for sale,3.0,120.0,0.0,0.0,1.0,,1.0,,188.0,2.0,0.0,,2491.6666666666665,Wallonia,
2170,Merksem,Apartment,Apartment,269000.0,for sale,2.0,85.0,0.0,0.0,1.0,5.0,0.0,0.0,,2.0,0.0,Normal,3164.705882352941,Flanders,5.0
6001,Marcinelle,Apartment,Ground Floor,227000.0,for sale,3.0,106.0,1.0,0.0,1.0,8.0,1.0,,,3.0,0.0,Excellent,2141.509433962264,Wallonia,8.0
5300,Andenne,House,Residence,535786.0,for sale,3.0,158.0,0.0,0.0,0.0,0.0,1.0,,1369.0,4.0,0.0,New,3391.0506329113923,Wallonia,9.0
4218,Couthuin,House,Residence,413000.0,for sale,3.0,190.0,0.0,0.0,0.0,0.0,1.0,,1000.0,4.0,0.0,New,2173.684210526316,Wallonia,9.0
8620,Nieuwpoort,Apartment,Studio,112000.0,for sale,0.0,26.0,0.0,0.0,1.0,3.0,0.0,0.0,,2.0,0.0,Normal,4307.692307692308,Flanders,5.0
3090,Overijse,House,Residence,509600.0,for sale,3.0,144.0,0.0,0.0,1.0,18.0,1.0,100.0,203.0,3.0,0.0,New,3538.8888888888887,Flanders,9.0
8300,Knokke Heist,Apartment,Apartment,995000.0,for sale,5.0,137.0,0.0,0.0,1.0,,1.0,,,3.0,0.0,,7262.773722627737,Flanders,
8930,Lauwe,House,Residence,499000.0,for sale,3.0,216.0,0.0,0.0,0.0,0.0,1.0,,1350.0,4.0,1.0,Normal,2310.185185185185,Flanders,5.0
2300,Turnhout,Apartment,Apartment,219000.0,for sale,1.0,65.0,0.0,0.0,1.0,8.0,0.0,0.0,,3.0,0.0,New,3369.230769230769,Flanders,9.0
8620,Nieuwpoort,Apartment,Apartment,645000.0,for sale,2.0,112.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,New,5758.928571428572,Flanders,9.0
7170,La Hestre,House,Residence,259999.0,for sale,4.0,264.0,1.0,0.0,1.0,,1.0,,,2.0,0.0,Normal,984.844696969697,Wallonia,5.0
1340,Ottignies,House,Residence,320000.0,for sale,3.0,136.0,0.0,0.0,1.0,20.0,1.0,700.0,887.0,4.0,0.0,To be renovated,2352.9411764705883,Wallonia,4.0
1495,Villers La Ville,House,Villa,925000.0,for sale,5.0,330.0,0.0,0.0,1.0,,1.0,819.0,1023.0,4.0,1.0,Excellent,2803.030303030303,Wallonia,8.0
4750,Butgenbach,Apartment,Apartment,335000.0,for sale,,,0.0,0.0,1.0,,1.0,,,,0.0,,,Wallonia,
4101,Jemeppe,Apartment,Apartment,347300.0,for sale,3.0,115.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,New,3020.0,Wallonia,9.0
2300,Turnhout,Apartment,Apartment,197000.0,for sale,1.0,58.0,0.0,0.0,1.0,6.0,0.0,0.0,,3.0,0.0,New,3396.551724137931,Flanders,9.0
3080,Tervuren,House,Residence,745000.0,for sale,5.0,394.0,0.0,0.0,0.0,0.0,1.0,500.0,,,0.0,,1890.8629441624366,Flanders,
7700,Luingne,House,Residence,275000.0,for sale,3.0,220.0,0.0,0.0,1.0,35.0,1.0,,1448.0,2.0,0.0,,1250.0,Wallonia,
2300,Turnhout,Apartment,Apartment,212000.0,for sale,1.0,68.0,0.0,0.0,1.0,8.0,0.0,0.0,,3.0,0.0,New,3117.6470588235293,Flanders,9.0
1410,Waterloo,House,Residence,465000.0,for sale,3.0,165.0,1.0,0.0,1.0,,1.0,,195.0,2.0,0.0,,2818.181818181818,Wallonia,
1180,Ukkel,Apartment,Apartment,595000.0,for sale,3.0,114.0,0.0,0.0,1.0,5.0,0.0,0.0,,3.0,0.0,New,5219.298245614035,Brussels,9.0
1040,Etterbeek,House,Residence,2590000.0,for sale,7.0,720.0,0.0,1.0,1.0,50.0,1.0,350.0,450.0,2.0,0.0,Excellent,3597.222222222222,Brussels,8.0
4102,Ougree,Apartment,Apartment,275000.0,for sale,1.0,73.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,,3767.123287671233,Wallonia,
8340,Sijsele,House,Bungalow,415000.0,for sale,3.0,187.0,1.0,0.0,1.0,25.0,1.0,625.0,959.0,4.0,0.0,Normal,2219.251336898396,Flanders,5.0
5000,Namur,House,Mixed Building,280000.0,for sale,6.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,To be renovated,1609.1954022988505,Wallonia,4.0
9470,Denderleeuw,House,Residence,325000.0,for sale,3.0,189.0,1.0,0.0,1.0,30.0,1.0,105.0,310.0,2.0,0.0,Normal,1719.5767195767196,Flanders,5.0
9850,Hansbeke,House,Cottage,1750000.0,for sale,4.0,272.0,0.0,0.0,1.0,20.0,1.0,,25310.0,4.0,0.0,,6433.823529411765,Flanders,
6850,Paliseul,House,Residence,99000.0,for sale,2.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,To be renovated,942.8571428571429,Wallonia,4.0
1060,Sint Gillis,Apartment,Studio,195000.0,for sale,0.0,30.0,0.0,0.0,1.0,6.0,0.0,0.0,,,0.0,Excellent,6500.0,Brussels,8.0
8680,Koekelare,House,Residence,460000.0,for sale,3.0,170.0,0.0,0.0,1.0,38.0,0.0,0.0,742.0,2.0,0.0,,2705.8823529411766,Flanders,
8300,Knokke,Apartment,Apartment,549000.0,for sale,2.0,83.0,0.0,0.0,1.0,,0.0,0.0,,2.0,0.0,Excellent,6614.457831325301,Flanders,8.0
4020,Bressoux,House,Residence,165000.0,for sale,3.0,134.0,0.0,0.0,1.0,15.0,0.0,0.0,72.0,2.0,0.0,,1231.3432835820895,Wallonia,
9500,Geraardsbergen,House,Residence,1150000.0,for sale,4.0,350.0,0.0,0.0,1.0,,1.0,,7200.0,4.0,0.0,To renovate,3285.714285714286,Flanders,3.0
3320,Hoegaarden,House,Residence,295000.0,for sale,2.0,107.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,,2757.0093457943926,Flanders,
1910,Kampenhout,House,Residence,719000.0,for sale,5.0,292.0,0.0,0.0,1.0,,1.0,1548.0,1548.0,4.0,0.0,,2462.328767123288,Flanders,
1410,Waterloo,House,Villa,795000.0,for sale,5.0,310.0,0.0,0.0,1.0,,1.0,889.0,889.0,4.0,0.0,Excellent,2564.516129032258,Wallonia,8.0
4000,Liege,House,Mixed Building,819000.0,for sale,5.0,337.0,0.0,0.0,1.0,25.0,1.0,70.0,255.0,2.0,0.0,Normal,2430.26706231454,Wallonia,5.0
1470,Genappe,House,Residence,345000.0,for sale,3.0,126.0,0.0,0.0,1.0,17.0,1.0,200.0,300.0,3.0,0.0,Excellent,2738.095238095238,Wallonia,8.0
1030,Schaarbeek,Apartment,Apartment,184900.0,for sale,3.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,,1566.949152542373,Brussels,
2260,Westerlo,House,Residence,421443.0,for sale,3.0,176.0,0.0,0.0,1.0,,1.0,,468.0,2.0,0.0,New,2394.5625,Flanders,9.0
4000,Liege,House,Villa,234000.0,for sale,2.0,75.0,0.0,0.0,1.0,7.0,0.0,0.0,,3.0,0.0,Normal,3120.0,Wallonia,5.0
8880,Ledegem,House,Residence,341050.0,for sale,3.0,,0.0,0.0,0.0,0.0,1.0,,379.0,3.0,0.0,Excellent,,Flanders,8.0
2800,Mechelen,House,Residence,337000.0,for sale,3.0,140.0,0.0,0.0,1.0,,1.0,,135.0,2.0,0.0,Fully renovated,2407.1428571428573,Flanders,7.0
1400,Nivelles,House,Residence,649000.0,for sale,4.0,243.0,0.0,0.0,1.0,,1.0,395.0,395.0,3.0,0.0,Excellent,2670.7818930041153,Wallonia,8.0
7340,Colfontaine,House,Residence,129900.0,for sale,2.0,110.0,0.0,0.0,1.0,,1.0,,230.0,3.0,0.0,Normal,1180.909090909091,Wallonia,5.0
8310,Assebroek,House,Residence,285000.0,for sale,4.0,152.0,0.0,0.0,1.0,,1.0,,323.0,2.0,0.0,,1875.0,Flanders,
3500,Hasselt,Apartment,Apartment,270000.0,for sale,2.0,89.0,0.0,0.0,1.0,49.0,0.0,0.0,,,0.0,Normal,3033.7078651685392,Flanders,5.0
8660,De Panne,Apartment,Apartment,399000.0,for sale,3.0,129.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,Fully renovated,3093.0232558139537,Flanders,7.0
